Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE013CK","IE013CK","Cork Lower Glanmire Road","SPO.IE.IE013CKSample2_9","NOX as NO2","-8.46206","51.90168","10.0","m","urban","traffic","13/11/2021 00:00:00","","SAM.IE.IE013CKSAMPLE2","2.4","m","16.0","m","4.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE013CKSample2_9","13/11/2021 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0140A","IE0140A","Dublin Swords Watery Lane","SPO.IE.IE0140ASample1_7","O3","-6.22237","53.27481","21.0","m","suburban","background","01/01/2010 00:00:00","","SAM.IE.IE0140ASAMPLE1","1.8","m","0.0","m","50.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0140ASample1_7","01/01/2010 00:00:00","","automatic","UV-P","","API400E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0140A","IE0140A","Dublin Swords Watery Lane","SPO.IE.IE0140ASample1_8","NO2","-6.22237","53.27481","21.0","m","suburban","background","01/01/2010 00:00:00","","SAM.IE.IE0140ASAMPLE1","1.8","m","0.0","m","50.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0140ASample1_8","01/01/2010 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0140A","IE0140A","Dublin Swords Watery Lane","SPO.IE.IE0140ASample1_9","NOX as NO2","-6.22237","53.27481","21.0","m","suburban","background","01/01/2010 00:00:00","","SAM.IE.IE0140ASAMPLE1","1.8","m","0.0","m","50.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0140ASample1_9","01/01/2010 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0140A","IE0140A","Dublin Swords Watery Lane","SPO.IE.IE0140ASample2_5","PM10","-6.22237","53.27481","21.0","m","suburban","background","01/01/2010 00:00:00","","SAM.IE.IE0140ASAMPLE2","2.2","m","0.0","m","50.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0140ASample2_5","01/01/2010 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0140A","IE0140A","Dublin Swords Watery Lane","SPO.IE.IE0140ASample2_6001","PM2.5","-6.22237","53.27481","21.0","m","suburban","background","01/01/2010 00:00:00","","SAM.IE.IE0140ASAMPLE2","2.2","m","0.0","m","50.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0140ASample2_6001","01/01/2010 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0141A","IE0141A","Wicklow Bray Wurzburg Road","SPO.IE.IE0141ASample1_7","O3","-6.12167","53.18722","47.0","m","suburban","background","02/04/2010 00:00:00","","SAM.IE.IE0141ASAMPLE1","3.0","m","30.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0141ASample1_7","02/04/2010 00:00:00","","automatic","UV-P","","API400E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0141A","IE0141A","Wicklow Bray Wurzburg Road","SPO.IE.IE0141ASample2_5","PM10","-6.12167","53.18722","47.0","m","suburban","background","02/04/2010 00:00:00","","SAM.IE.IE0141ASAMPLE2","2.9","m","30.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0141ASample2_5","02/04/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0141A","IE0141A","Wicklow Bray Wurzburg Road","SPO.IE.IE0141ASample2_6001","PM2.5","-6.12167","53.18722","47.0","m","suburban","background","02/04/2010 00:00:00","","SAM.IE.IE0141ASAMPLE2","2.9","m","30.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0141ASample2_6001","02/04/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0142A","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_20","C6H6","-7.79139","53.72556","48.0","m","suburban","traffic","01/01/2018 00:00:00","","SAM.IE.IE0142ASAMPLE1","3.2","m","38.0","m","9.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0142ASample1_20","01/01/2018 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0142A","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_21","C6H5-CH3","-7.79139","53.72556","48.0","m","suburban","traffic","01/01/2018 00:00:00","","SAM.IE.IE0142ASAMPLE1","3.2","m","38.0","m","9.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0142ASample1_21","01/01/2018 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0142A","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_431","C6H5-C2H5","-7.79139","53.72556","48.0","m","suburban","traffic","01/01/2018 00:00:00","","SAM.IE.IE0142ASAMPLE1","3.2","m","38.0","m","9.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0142ASample1_431","01/01/2018 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0142A","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_464","m,p-C6H4(CH3)2","-7.79139","53.72556","48.0","m","suburban","traffic","01/01/2018 00:00:00","","SAM.IE.IE0142ASAMPLE1","3.2","m","38.0","m","9.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0142ASample1_464","01/01/2018 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0142A","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_482","o-C6H4-(CH3)2","-7.79139","53.72556","48.0","m","suburban","traffic","01/01/2018 00:00:00","","SAM.IE.IE0142ASAMPLE1","3.2","m","38.0","m","9.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0142ASample1_482","01/01/2018 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0142A","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_5","PM10","-7.79139","53.72556","48.0","m","suburban","traffic","13/05/2010 00:00:00","","SAM.IE.IE0142ASAMPLE1","3.2","m","38.0","m","9.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0142ASample1_5","13/05/2010 00:00:00","","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0142A","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_6001","PM2.5","-7.79139","53.72556","48.0","m","suburban","traffic","13/05/2010 00:00:00","","SAM.IE.IE0142ASAMPLE1","3.2","m","38.0","m","9.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0142ASample1_6001","13/05/2010 00:00:00","","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_611","Benzo(a)anthracene","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_611","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_618","Benzo(b)fluoranthene","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_618","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_627","Benzo(k)fluoranthene","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_627","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_656","Indeno-(1,2,3-cd)pyrene","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_656","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_7012","Pb","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_7012","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","ICP-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_7014","Cd","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_7014","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","ICP-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_7015","Ni","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_7015","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","ICP-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_7018","As","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_7018","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","ICP-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0143A","IE0143A","Dublin Clonskeagh Rosemount","SPO.IE.IE0143ASample1_7029","BaP","-6.23236","53.30617","30.0","m","suburban","background","01/03/2008 00:00:00","","SAM.IE.IE0143ASAMPLE1","1.9","m","100.0","m","27.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0143ASample1_7029","01/03/2008 00:00:00","","active","","","","","deposition-wetdry","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
